Artist,Album,Listed,Spotify URL,Spotify Streamable,Rdio URL,Rdio Streamable
Acacia Strain,Wormwood,1,,False,http://rdio.com/artist/The_Acacia_Strain/album/Wormwood_1/,True
Bonus Eventus,Â¡CaÃ±aceros!,1,,False,,False
D'eon,Palinopsia,1,spotify:album:4QT0mHPFYRFBXD4DcQrrwq,True,http://rdio.com/artist/D%27eon/album/Palinopsia/,True
Dream Theater,Black Clouds & Silver Linings,1,spotify:album:7khFXQNBzcfSfgGjPKerdE,True,http://rdio.com/artist/Dream_Theater/album/Black_Clouds__Silver_Linings/,True
Pete Francis,Movie We Are in,1,,False,,False
The Beaten Sea,The Beaten Sea,1,spotify:album:3g0qIiElmuEkoQZRLbUUdA,True,,False
Apocalyptica,7th Symphony,1,spotify:album:46OuN3LtlXn4GK9qE7OzAp,False,http://rdio.com/artist/Apocalyptica/album/7th_Symphony/,True
Witchcraft,The Alchemist,1,,False,http://rdio.com/artist/Witchcraft/album/The_Alchemist/,False
Wise Blood,+,1,,False,,False
Crazy P,Stop Space Return,1,spotify:album:0qbOLcrwhleEUBu3OpEVyy,True,,False
Nachtmystium,Addicts Black Meddle Pt II,1,,False,,False
ALEXISONFIRE,Old Crows / Young Cardinals,1,,False,http://rdio.com/artist/Alexisonfire/album/Old_Crows_/_Young_Cardinals/,True
Ted Leo and The Pharmacists,The Brutalist Bricks,1,,False,http://rdio.com/artist/Ted_Leo_and_the_Pharmacists/album/The_Brutalist_Bricks/,True
The Good The Bad,From 001-004,1,,False,,False
fun.,Aim And Ignite,1,,False,,False
Natureboy,Natureboy,1,spotify:album:3hqdw5F4o3HtNAvvRqvCP2,False,http://rdio.com/artist/Natureboy/album/Natureboy/,True
Nick Drake,Pink Moon,1,spotify:album:7KyvfoQhqlNLPNb98yY0pf,True,http://rdio.com/artist/Nick_Drake/album/Pink_Moon/,True
Soap & Skin,Lovetune for Vacuum,1,,False,,False
Conor Oberst & The Mystic Valley Band,Broken Hearts & Dirty Windows: Songs Of John Prine,1,,False,,False
Scott Lucas and the Married Men,George Lassos the Moon,1,,False,,False
Boog Brown & Apollo Brown,Brown Study,1,,False,http://rdio.com/artist/Boog_Brown%2C_Apollo_Brown/album/Brown_Study/,True
Curios,The Other Place,1,spotify:album:1mShDwJ7WQwcgP8FzGb5pO,True,http://rdio.com/artist/Curios/album/The_Other_Place/,True
Mist,Glowing Net,1,,False,,False
Fruit Bats,Ruminant Band,1,,False,,False
digital mystikz,Return II Space,1,,False,,False
Erik Friedlander,Block Ice & Propane,1,,False,,False
Pop Winds,The Turquoise,1,spotify:album:0Oxlb8Kc8Mu1uXvwavjjM3,True,http://rdio.com/artist/Pop_Winds/album/The_Turquoise/,True
Gojira,The Way Of All Flesh,1,spotify:album:34ihkY46TJiaFbeB8hGt3e,False,,False
REM,Accelerate,1,,False,http://rdio.com/artist/R.E.M./album/Accelerate_1/,True
Joy Formidable,Balloon Called Moaning,1,,False,,False
Kristin Hersh,Crooked,1,spotify:album:0MVUKI6zJBc2OlCVC8TB99,True,,False
Kataklysm,Heaven's Venom,1,spotify:album:19mieESn8yiKPIau3X3EsY,True,http://rdio.com/artist/Kataklysm/album/Heaven%27s_Venom/,True
Lily Allen,"Itâs Not Me, Itâs You",1,,False,,False
Eaten by Tigers,Solstice,1,,False,,False
Pantera,Cowboys From Hell,1,spotify:album:0YP1dIF5fDrJphkOfYeI2h,True,http://rdio.com/artist/Pantera/album/Cowboys_From_Hell/,True
Richmond Fontaine,We Used To Think The Freeway Sounded Like A River,1,spotify:album:6B61LG4GzFuD32wsd06lAS,False,,False
Mika Vainio,Black Telephone Of Matter,1,,False,,False
DEERHOOF,Friend Opportunity,1,,False,http://rdio.com/artist/Deerhoof/album/Friend_Opportunity/,True
Cass McCombs,Dropping The Writ,1,spotify:album:2wyA0k5HtMPDNhNtBuwlIN,True,http://rdio.com/artist/Cass_McCombs/album/Dropping_The_Writ/,False
Julian Plenti,Julian Plenti Is... Skyscraper,1,,False,,False
Crystal Castles,II,1,,False,,False
Swans,My Father Will Guide Me Up a Rope To the Sky,1,,False,,False
Rjd2,The Colossus,1,,False,http://rdio.com/artist/RJD2/album/The_Colossus/,True
Eminem,Curtain Call,1,spotify:album:7noFMA2IKYinbfffRFcCGk,True,http://rdio.com/artist/Eminem/album/Curtain_Call/,True
The Black Eyed Peas,THE BEGINNING,1,,False,,False
The Drones,Havillah,1,,False,,False
Bishop Allen,Grrr...,1,spotify:album:5nqgEyhPNugdoETdNlrief,True,http://rdio.com/artist/Bishop_Allen/album/Grrr.../,True
James Blake,Klavierwerke EP,1,spotify:album:0ORQHAQrM10sWTb3P4Yq9v,False,http://rdio.com/artist/James_Blake/album/Klavierwerke_EP/,True
Mary Halvorson Quintet,Saturn Sings,1,,False,http://rdio.com/artist/Mary_Halvorson_Quintet/album/Saturn_Sings/,True
Neil Young,On The Beach,1,spotify:album:4uXg1lAzlcr1CJWLwekgaM,True,http://rdio.com/artist/Neil_Young/album/On_The_Beach/,True
BEN FROST,Theory Of Machines,1,,False,,False
Michael Franti & Spearhead,The Sound of Sunshine,1,spotify:album:231zFp01VerQnK4LgG9U5Q,False,http://rdio.com/artist/Michael_Franti__Spearhead/album/The_Sound_of_Sunshine_4/,False
Alasdair Roberts & Friends,Too Long in This Condition,1,,False,,False
Dosh,Wolves and Wishes,1,,False,http://rdio.com/artist/Dosh/album/Wolves_and_Wishes/,True
Hercules and Love Affair,Hercules and Love Affair,1,,False,,False
The Builders and the Butchers,Salvation Is a Deep Dark Well,1,,False,,False
THE GHOST OF A THOUSAND,"New Hopes, New Demonstrations",1,,False,http://rdio.com/artist/The_Ghost_Of_A_Thousand/album/New_Hopes%2C_New_Demonstrations/,True
Heath Brothers,Endurance,1,,False,http://rdio.com/artist/Heath_Brothers/album/Endurance/,True
Scott Tuma,Dandelion,1,,False,,False
Bonnie 'Prince' Billy,Lie Down In The Light,1,,False,,False
The Budos Band,The Budos Band III,1,spotify:album:2zvzuEfCzw9FWEgCtcSq1N,True,http://rdio.com/artist/The_Budos_Band/album/The_Budos_Band_III_2/,True
Seabear,The Ghost That Carried Us Away,1,spotify:album:33qlf86fkgwpdlndl1W6WK,True,,False
Goldfrapp,Head First,1,spotify:album:4BmXe1DYr9PGPnYf1f6cjv,True,http://rdio.com/artist/Goldfrapp/album/Head_First/,True
HASWELL & HECKER,Blackest Ever Black,1,,False,,False
Grasscut,1 Inch / 1/2 Mile,1,,False,http://rdio.com/artist/Grasscut/album/1_Inch_/_1/2_Mile_1/,True
Mutyumu,Il y a,1,,False,,False
The Limousines,Get Sharp,1,spotify:album:171AqToN7kmdQW2nCzGUg6,True,http://rdio.com/artist/The_Limousines/album/Get_Sharp/,True
RADIO PEOPLE,Radio People,1,,False,,False
Foals,TOTAL LIFE FOREVER,1,,False,,False
Group Doueh,Treeg Salaam,1,,False,,False
Kidkanevil,Problems and Solutions,1,,False,,False
GRAILS,Burning Off Impurities,1,,False,,False
DUSK & BLACKDOWN,Margins Music,1,,False,,False
Van Morrison,Astral Weeks Live At The Hollywood Bowl,1,,False,,False
JULIAN COPE,Black Sheep,1,,False,http://rdio.com/artist/Julian_Cope/album/Black_Sheep/,True
The Ruby Suns,Fight Softly,1,spotify:album:6n1GO0RC40ZYHfpXBV362Z,True,http://rdio.com/artist/The_Ruby_Suns/album/Fight_Softly/,True
Drums,Summertime Ep,1,,False,http://rdio.com/artist/Levan__Gepy/album/Summertime_Ep/,True
COS/MES,Gozmez Land Chaosexotica,1,,False,,False
Jesse Malin & St. Marks Social,Love It to Life,1,,False,,False
Buke & Gass,Riposte,1,,False,http://rdio.com/artist/Buke_And_Gass/album/Riposte/,True
Outkast,Aquemini,1,,False,http://rdio.com/artist/Outkast/album/Aquemini_1/,True
The Who,The Who Sell Out,1,spotify:album:2nSduHVT17MPQCehfMRPG6,True,,False
Dimmu Borgir,Abrahadabra,1,,False,,False
The Postal Service,Give Up,1,spotify:album:6gVh93AuS8pdZpAfVmhBM9,True,http://rdio.com/artist/The_Postal_Service/album/Give_Up/,True
Araabmuzik,INSTRUMENTAL KINGS 5,1,,False,,False
Bank Holidays,Sail Becomes a Kite,1,,False,http://rdio.com/artist/The_Bank_Holidays/album/Sail_Becomes_a_Kite/,True
Marina And The Diamonds,Family Jewels,1,,False,,False
Appleseed Cast,Sagarmatha,1,,False,http://rdio.com/artist/The_Appleseed_Cast/album/Sagarmatha/,True
Mathieu Ruhlmann and Celer,Mesoscaphe,1,,False,http://rdio.com/artist/Mathieu_Ruhlmann_%2B_Celer/album/Mesoscaphe/,True
City & Colour,Sometimes,1,,False,http://rdio.com/artist/City_and_Colour/album/Sometimes/,True
The Perishers,Victorious,1,spotify:album:0DSP0E901byO3h3zlL4WkM,False,http://rdio.com/artist/The_Perishers/album/Victorious/,False
William Brittelle,Television Landscape,1,,False,,False
SLEEPARCHIVE/LUCIANO/VARIOUS,Shut Up And Dance! Updated,1,,False,,False
Black Mountain,In The Future,1,spotify:album:3V6xuUxzUOLsmHtBhMl2i1,True,http://rdio.com/artist/Black_Mountain/album/In_The_Future/,True
Logistics,Crash Bang Wallop,1,,False,,False
Milosh,iii,1,spotify:album:1WV40x4TnzAsbhToMwP4DG,True,http://rdio.com/artist/Milosh/album/iii/,True
Diskjokke,En Fin Tid,1,spotify:album:4OQxNTXVCzANyDjvcGiVa8,True,,False
Scarlett Johansson,Anywhere I Lay My Head,1,spotify:album:5aUB1ZMEOXQ7GszEDxtj5q,True,http://rdio.com/artist/Scarlett_Johansson/album/Anywhere_I_Lay_My_Head/,True
Led Zeppelin,Physical Graffiti,1,,False,http://rdio.com/artist/Led_Zeppelin/album/Physical_Graffiti/,False
Night Of The Brain,Wear This World Out,1,spotify:album:0DZQZp6SoUmjBkajFSxJlh,True,http://rdio.com/artist/Night_Of_The_Brain/album/Wear_This_World_Out/,True
"Eli ""Paperboy"" Reed & The True Loves",Roll With You,1,spotify:album:6LbZ2ZrcD57o611CUxZ8Pc,False,http://rdio.com/artist/Eli_%22Paperboy%22_Reed__The_True_Loves/album/Roll_With_You/,True
Dax Riggs,Say Goodnight to the World,1,,False,,False
Pedestrian Deposit,East Fork/North Fork,1,,False,,False
Magic Numbers,Runaway,1,,False,,False
St Vincent,Actor,1,,False,http://rdio.com/artist/St._Vincent/album/Actor/,True
STAHLMANN,Stahlmann,1,,False,,False
Micachu And The Shapes,Jewellery,1,,False,http://rdio.com/artist/Micachu/album/Jewellery/,True
jj,jj nÃÂº 2,1,,False,,False
Zachery Cale,Come Quietly,1,,False,http://rdio.com/artist/Zachary_Cale/album/Come_Quietly/,True
Alberta Cross,The Thief And The Heartbreaker,1,,False,,False
AGALLOCH,Marrow Of The Spirit,1,,False,http://rdio.com/artist/Agalloch/album/Marrow_Of_The_Spirit/,False
Hooded Menace,Never Cross the Dead,1,,False,,False
Usher,Raymond V Raymond,1,,False,,False
Red Hot Chili Peppers,By the Way,1,,False,,False
Bill Calahan,Sometimes I Wish I Were An Eagle,1,,False,,False
Typhoon,Hunger and Thirst,1,,False,http://rdio.com/artist/Typhoon/album/Hunger_and_Thirst/,True
The Chariot,Wars and Rumors of Wars,1,,False,,False
Nirvana,Bleach,1,spotify:album:1TjncssmpzxUYTZic79o7T,True,http://rdio.com/artist/Nirvana/album/Bleach/,True
Andrew Belle,The Ladder,1,spotify:album:0oiW40jJHbCnTHIfG1yTaL,True,,False
James Newton Howard,Salt (Original Motion Picture Soundtrack),1,,False,,False
Simon Bookish,Everything/Everything,1,,False,,False
Sleeperstar,Just Another Ghost,1,spotify:album:0JpGwhwUGTYpPqex6RQBRd,True,,False
The Haunted,Versus,1,,False,http://rdio.com/artist/The_Haunted/album/Versus/,True
Jeremy Pelt,November,1,spotify:album:5SvUSiYsUjCVW5hV5T26Mk,True,http://rdio.com/artist/Jeremy_Pelt/album/November/,True
of Montreal,The Sunlandic Twins,1,,False,http://rdio.com/artist/Of_Montreal/album/The_Sunlandic_Twins/,True
Javelin,No Mas,1,,False,,False
MORGAN PACKARD,Airships Fill The Sky,1,,False,,False
Sahg,II,1,,False,,False
TV on the Radio,"Dear Science,",1,,False,,False
Geskia,Silent77,1,,False,,False
Rise Against,Revolutions Per Minute,1,spotify:album:176F9tM5rTVk6IRohyM0Cj,False,http://rdio.com/artist/Rise_Against/album/Revolutions_Per_Minute/,False
Lyrics Born,As U Were,1,spotify:album:3T81E9kJA2BQBgC9ZTjB2E,True,http://rdio.com/artist/Lyrics_Born/album/As_U_Were_1/,True
Mock & Toof,Tuning Echoes,1,spotify:album:01rIvHQASbbGJ4X0HxTMZ5,True,,False
Enforcer,Diamonds,1,spotify:album:61S2MxJpXdQehoWS5R4XQs,False,http://rdio.com/artist/Enforcer/album/Diamonds/,False
OMAR SOULEYMAN,Dabke 2020,1,,False,,False
Walt Weiskopf,Day In Night Out,1,,False,http://rdio.com/artist/Walt_Weiskopf_Octet%2C_Walt_Weiskopf%2C_Michael_Leonhart%2C_John_Mosca%2C_Andy_Fusco%2C_Gary_Smulyan%2C_Peter_Zak%2C_Doug_Weiss%2C_Kendrick_Scott/album/Day_In_Night_Out/,True
Cheyenne Marie Mize,Before Lately,1,spotify:album:6jNMEpecufSIxJHDA4nkWM,True,http://rdio.com/artist/Cheyenne_Marie_Mize/album/Before_Lately_1/,True
Bill Charlap,Double Portrait,1,,False,http://rdio.com/artist/Bill_Charlap/album/Double_Portrait/,True
Two Lone Swordsmen,Wrong Meeting 2,1,,False,,False
The Beatles,Magical Mystery Tour,1,,False,,False
Aeroplane,We Cant Fly,1,,False,,False
STRATEGY,Future Rock,1,,False,http://rdio.com/artist/Strategy/album/Future_Rock/,True
Futurebirds,Hampton's Lullaby,1,spotify:album:7makjLq67J1X0MZt1MLYhZ,True,http://rdio.com/artist/Futurebirds/album/Hampton%27s_Lullaby/,True
Portugal. The Man,The Satanic Satanist,1,spotify:album:5vdbMOpFpYBLsJQW7lsqtV,False,http://rdio.com/artist/Portugal._The_Man/album/The_Satanic_Satanist/,True
Neutral Milk Hotel,On Avery Island,1,spotify:album:61JMheCQqO6UsoR8H3QZDK,True,http://rdio.com/artist/Neutral_Milk_Hotel/album/On_Avery_Island/,True
Wyatt / Atzmon / Stephen,For The Ghosts Within,1,,False,http://rdio.com/artist/Wyatt%2C_Atzmon%2C_Stephen/album/For_The_Ghosts_Within/,True
Gareth Dickson,Collected Recordings,1,spotify:album:1RBrT4LZq4b8x10mhzdey5,True,,False
Port O'Brien,All We Could Do Was Sing,1,spotify:album:2k0O3egjE2MpEN3U4h1T3l,True,,False
How To Dress Well,LOVE REMAINS,1,,False,,False
SHE & HIM,Volume II,1,,False,,False
Filthy Dukes,Nonsense In The Dark,1,spotify:album:7qp3q0hn0AbNAL6jyIniG8,True,,False
EMERALDS,What Happened,1,,False,http://rdio.com/artist/Emeralds/album/What_Happened/,True
Kong,Snake Magnet,1,,False,,False
Derek and the Dominos,Layla and Other Assorted Love Songs,1,,False,,False
Lightspeed Champion,Life Is Sweet! Nice to Meet You,1,,False,,False
Darkstar,NORTH,1,,False,,False
Altar Eagle,MECHANICAL GARDENS,1,,False,,False
Frightened Rabbit,The Midnight Organ Fight,1,spotify:album:6RvpW78J3pYvtV2MV1JrM6,True,http://rdio.com/artist/Frightened_Rabbit/album/The_Midnight_Organ_Fight/,True
Ãlafur Arnalds,Variations of Static,1,,False,,False
Tristram Cary,It's Time For Tristram Cary,1,spotify:album:5Le0t7j7vmEwuj4llHrplo,False,http://rdio.com/artist/Tristram_Cary/album/It%27s_Time_For_Tristram_Cary/,True
Yann Tiersen,Le Fabuleux Destin d'AmÃ©lie Poulain,1,,False,,False
Torche,In Return EP,1,,False,,False
Mugstar,Sun Broken,1,,False,,False
The Raveonettes,Lust Lust Lust,1,spotify:album:2b5uYxqX57PMccTw4XH6FI,True,http://rdio.com/artist/The_Raveonettes/album/Lust_Lust_Lust_1/,True
Prince,Purple Rain,1,spotify:album:4ZW7TDJQMQ3RZl2qSlUEGv,True,http://rdio.com/artist/Prince/album/Purple_Rain_1/,True
JIM O'ROURKE,Long Night,1,,False,,False
Built To Spill,There Is No Enemy,1,spotify:album:0K9faPKnNlkRdPyUdLgEoL,True,http://rdio.com/artist/Built_To_Spill/album/There_Is_No_Enemy/,True
Phantom Band,Checkmate Savage,1,,False,http://rdio.com/artist/The_Phantom_Band/album/Checkmate_Savage/,True
School,Loveless Unbeliever,1,,False,http://rdio.com/artist/The_School/album/Loveless_Unbeliever/,True
Quiet Village,Silent Movie,1,spotify:album:1Xk80RpkXZeSMeAb8kMayn,True,http://rdio.com/artist/Quiet_village/album/Silent_Movie/,True
Rudresh Mahanthappa,Dual Identity,1,,False,http://rdio.com/artist/Steve_Lehman/album/Dual_Identity/,True
Orchestral Manoeuvres in the Dark,History of Modern,1,,False,,False
Nancy Elizabeth,Wrought Iron,1,,False,http://rdio.com/artist/Nancy_Elizabeth/album/Wrought_Iron/,True
Teengirl Fantasy,7am,1,,False,,False
Ohbijou,Beacons,1,spotify:album:3DHGKp9brnjHucDUNNRkk4,True,http://rdio.com/artist/ohbijou/album/Beacons/,True
Arckanum,ÃÃÃÃÃÃÃÃÃÃÃ,1,,False,,False
Phonophani,Kreken,1,spotify:album:5DP4lhsGdLaccl4AVooql3,True,,False
The Protagonist!,Pink Fuzz!,1,,False,,False
Michael Jackson,Off the Wall,1,spotify:album:2ZytN2cY4Zjrr9ukb2rqTP,True,http://rdio.com/artist/Michael_Jackson/album/Off_the_Wall/,True
Blink-182,Enema of the State,1,,False,,False
Four Tet,Ringer,1,spotify:album:56VcDUYMGvbeimwWKb6ku3,True,http://rdio.com/artist/Four_Tet/album/Ringer/,True
Danger Mouse & Sparklehorse,Dark Night Of The Soul,1,,False,,False
Dessa,Badly Broken Code,1,,False,,False
Gilad Atzmon,Refuge,1,spotify:album:0DFeuoKCCLFtZtd4LX6553,True,,False
Black Crowes,Croweology,1,,False,http://rdio.com/artist/The_Black_Crowes/album/Croweology_1/,True
LIPONA,Atlas,1,,False,,False
Joy Division,Unknown Pleasures,1,,False,,False
BARONESS,Blue Record,1,,False,http://rdio.com/artist/Baroness/album/Blue_Record/,True
The New Flesh,Vessel,1,,False,,False
Jonathan Johansson,En Hand I Himlen,1,,False,,False
Wooden Wand,James & The Quiet,1,spotify:album:0sSBCEZ91RUfGl7gqQbysF,True,http://rdio.com/artist/Wooden_Wand/album/James__The_Quiet/,True
Converge,Axe to Fall,1,,False,,False
Paradox,Electrify,1,spotify:album:2tFW7K56gABKod7sQ81qQs,True,,False
Broken Records,Until The Earth Begins To Part,1,spotify:album:6YHDX6gGSaClDhdqGBXU6D,True,http://rdio.com/artist/Broken_Records/album/Until_The_Earth_Begins_To_Part_1/,True
RAMMSTEIN,Liebe Ist FÃ¼r Alle Da,1,,False,,False
Queen,Absolute Greatest,1,spotify:album:4sjoEkbqxHTK30231ZQAae,False,http://rdio.com/artist/Queen/album/Absolute_Greatest/,False
Tigercity,Ancient Lover,1,spotify:album:1zqmrqtFEdgFkrNs7aJbnN,True,http://rdio.com/artist/Tigercity/album/Ancient_Lover/,True
Nicki Minaj,Pink Friday [Deluxe Edition],1,,False,,False
Mats Gustafsson,Needs!,1,,False,,False
Robert Rich,Ylang,1,,False,,False
Cephalic Carnage,Xenosapien,1,spotify:album:0DF1FKeNjUUqioOuLzK1Wr,True,http://rdio.com/artist/Cephalic_Carnage/album/Xenosapien/,True
Soft Pack,The Soft Pack,1,,False,http://rdio.com/artist/The_Soft_Pack/album/The_Soft_Pack/,True
Land of Talk,Cloak and Cipher,1,,False,,False
Charred Walls of the Damned,Charred Walls of the Damned,1,,False,,False
COLD CAVE,Love Comes Close,1,,False,http://rdio.com/artist/Cold_Cave/album/Love_Comes_Close/,True
The Arcade Fire,The Suburbs,1,,False,http://rdio.com/artist/Arcade_Fire/album/The_Suburbs/,True
Tyvek,Tyvek,1,spotify:album:66QYbL5BxodvvVMsQGTwrw,True,,False
Gregory Pepper & His Problems,With Trumpets Flaring,1,,False,http://rdio.com/artist/Gregory_Pepper_and_His_Problems/album/With_Trumpets_Flaring/,True
The Doubtful Guest,Acid Sauna,1,,False,,False
TV ON THE RADIO,Dear Science,1,,False,http://rdio.com/artist/TV_On_The_Radio/album/Dear_Science/,True
Wisp,Katabatic,1,,False,,False
Ricardo Villalobos,Vasco,1,,False,,False
Thomas Fehlmann,Gute Luft,1,,False,,False
Broken Water,Whet,1,,False,,False
Emeralds,Solar Bridge,1,,False,,False
TRIPTYKON,Eparistera Daimones,1,,False,http://rdio.com/artist/Triptykon/album/Eparistera_Daimones/,True
Elvis Costello,My Aim Is True,1,spotify:album:1TW8o6uO3kHILvs9XW4mYn,True,http://rdio.com/artist/Elvis_Costello/album/My_Aim_Is_True/,True
The Pipettes,Earth Vs the Pipettes,1,,False,,False
Broadcast & The Focus Group,Investigate Witch Cults Of The Radio Age,1,,False,,False
David Gray,Draw the Line,1,,False,,False
Innercity,In Fetal Aura,1,,False,,False
Hidden Orchestra,Night Walks,1,spotify:album:0DJF11KZgzQAfhxGxeVE33,True,http://rdio.com/artist/Hidden_Orchestra/album/Night_Walks/,True
Bellowhead,Matachin,1,spotify:album:71uq0sMDXKFCCaN6RXru51,True,http://rdio.com/artist/Bellowhead/album/Matachin/,True
Abe Vigoda,Reviver,1,spotify:album:0ChojnMIit9kE4boe4Q8YS,False,,False
David Cross,Bigger And Blackerer,1,,False,,False
Ian Hunter,Shrunken Heads,1,spotify:album:1NpAIq1P2NeEyzoQtOy5Lr,True,http://rdio.com/artist/Ian_Hunter/album/Shrunken_Heads/,True
Talking Heads,Fear of Music,1,,False,,False
UuVvWwZ,UuVvWwZ,1,,False,,False
Various Artists,Mos Def & Talib Kweli are Black Star,1,,False,,False
The Zombies,Odessey and Oracle,1,spotify:album:54e11ifeQ7EmopoOBIyFiS,False,,False
GUIDO,ANIDEA,1,,False,,False
WBEEZA,Void,1,,False,http://rdio.com/artist/WBEEZA/album/Void/,True
My Tiger My Timing,This is not the fire,1,,False,,False
This Is Hell,Weight of the World,1,,False,,False
The Who,Quadrophenia,1,spotify:album:3wd3e4J1CVz9G48jUfLLlP,True,http://rdio.com/artist/The_Who/album/Quadrophenia/,True
Clockwork Dolls,Dramatis Personae,1,,False,,False
Mariah Carey,Merry Christmas II You,1,spotify:album:6fC6BRXbuHSVobwWcwe6M7,True,http://rdio.com/artist/Mariah_Carey/album/Merry_Christmas_II_You/,True
Stephen MacDonald and the Okay Win,We are bound,1,,False,,False
Walter Gibbons,Jungle Music: mixed With Love: Essential & Unreleased Remixes - 1976-1986,1,,False,,False
The Stills,Oceans Will Rise,1,spotify:album:3Wm9rhKuupMwJVrk3dlLjr,True,http://rdio.com/artist/The_Stills/album/Oceans_Will_Rise/,True
Modest Mouse,WE WERE DEAD BEFORE THE SHIP EVEN SANK,1,,False,,False
Divine Comedy,Bang Goes The Knighthood,1,,False,http://rdio.com/artist/The_Divine_Comedy/album/Bang_Goes_The_Knighthood/,True
Bat For Lashes,Fur & Gold,1,,False,,False
Flower-Corsano Duo,The Four Aims,1,,False,,False
Sandra McCracken,Red Balloon,1,,False,http://rdio.com/artist/Rod_Stewart/album/Red_Balloon_1/,True
Dylan LeBlanc,Paupers Field,1,spotify:album:6dXyHp7v65Wn7b2QKitcV2,True,http://rdio.com/artist/Dylan_LeBlanc/album/Paupers_Field/,True
